t,M1L,M2L,M3L,M4L,M1R,M2R,M3R,M4R
2.108000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.112000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.116000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.119999999999999929e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.124000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.128000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.132000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.135999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.140000000000000213e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.144000000000000128e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.148000000000000043e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.151999999999999957e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.155999999999999872e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.160000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.164000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.167999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.171999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.176000000000000156e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.180000000000000071e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.183999999999999986e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.187999999999999901e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.192000000000000171e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.196000000000000085e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.200000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.203999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.208000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.212000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.216000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481956727e-01,9.322243982787155048e-01,-5.657808516305198321e-01,0.000000000000000000e+00
2.219999999999999929e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.224000000000000199e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.228000000000000114e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.232000000000000028e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.235999999999999943e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.240000000000000213e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.244000000000000128e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.248000000000000043e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.251999999999999957e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.255999999999999872e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.260000000000000142e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.264000000000000057e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.267999999999999972e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.271999999999999886e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.276000000000000156e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.280000000000000071e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.283999999999999986e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.287999999999999901e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.292000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-3.664435466481953396e-01,9.322243982787148386e-01,-5.657808516305194990e-01,0.000000000000000000e+00
2.296000000000000085e+01,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00,-3.664435466481952286e-01,9.322243982787146166e-01,-5.657808516305193880e-01,0.000000000000000000e+00
2.300000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481951176e-01,9.322243982787141725e-01,-5.657808516305190549e-01,0.000000000000000000e+00
2.303999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.687800735858547396e-01,9.357018232289384674e-01,-5.669217496430837278e-01,0.000000000000000000e+00
2.308000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.711555092473055595e-01,9.392195413046886543e-01,-5.680640320573830948e-01,0.000000000000000000e+00
2.312000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.735708808690747507e-01,9.427778894738820803e-01,-5.692070086048073296e-01,0.000000000000000000e+00
2.316000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.760272513690638974e-01,9.463771740485247275e-01,-5.703499226794608301e-01,0.000000000000000000e+00
2.319999999999999929e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.785257191785269537e-01,9.500176638574827637e-01,-5.714919446789558100e-01,0.000000000000000000e+00
2.324000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.810674173888246585e-01,9.536995819257017004e-01,-5.726321645368770419e-01,0.000000000000000000e+00
2.328000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.836535122100566131e-01,9.574230956551501581e-01,-5.737695834450935450e-01,0.000000000000000000e+00
2.332000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.862852007410547683e-01,9.611883055086709593e-01,-5.749031047676161910e-01,0.000000000000000000e+00
2.335999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.889637080531019864e-01,9.649952322050130427e-01,-5.760315241519110563e-01,0.000000000000000000e+00
2.340000000000000213e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.916902835930621274e-01,9.688438024415414462e-01,-5.771535188484793188e-01,0.000000000000000000e+00
2.344000000000000128e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.944661969155361936e-01,9.727338331707835462e-01,-5.782676362552473526e-01,0.000000000000000000e+00
2.348000000000000043e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.972927327581717849e-01,9.766650144680978363e-01,-5.793722817099260514e-01,0.000000000000000000e+00
2.351999999999999957e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.001711854794536283e-01,9.806368910405371953e-01,-5.804657055610835670e-01,0.000000000000000000e+00
2.355999999999999872e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.031028528842127701e-01,9.846488424415210661e-01,-5.815459895573082960e-01,0.000000000000000000e+00
2.360000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.060890294688032087e-01,9.887000620724024635e-01,-5.826110326035992548e-01,0.000000000000000000e+00
2.364000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.091309991253895273e-01,9.927895350704216693e-01,-5.836585359450321420e-01,0.000000000000000000e+00
2.367999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.122300273531838144e-01,9.969160152031024680e-01,-5.846859878499186536e-01,0.000000000000000000e+00
2.371999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.153873530337248710e-01,1.001078000911796995e+00,-5.856906478780721237e-01,0.000000000000000000e+00
2.376000000000000156e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.186041798374497969e-01,1.005273710671889198e+00,-5.866695308344394011e-01,0.000000000000000000e+00
2.380000000000000071e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.218816673398725348e-01,1.009501057864119700e+00,-5.876193905242471649e-01,0.000000000000000000e+00
2.383999999999999986e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.252209219376047455e-01,1.013757625380437011e+00,-5.885367034428322652e-01,0.000000000000000000e+00
2.387999999999999901e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.286229876672011940e-01,1.018040640218597970e+00,-5.894176525513967757e-01,0.000000000000000000e+00
2.392000000000000171e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.320888370432550696e-01,1.022346948352087725e+00,-5.902581113088326559e-01,0.000000000000000000e+00
2.396000000000000085e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.356193620462275318e-01,1.026672990195513169e+00,-5.910536281492856370e-01,0.000000000000000000e+00
2.400000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.392153654048971401e-01,1.031014777019764850e+00,-5.917994116148677097e-01,0.000000000000000000e+00
2.403999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.428775523328482011e-01,1.035367868705322270e+00,-5.924903163724740685e-01,0.000000000000000000e+00
2.408000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.466065228926635600e-01,1.039727353255021303e+00,-5.931208303623577427e-01,0.000000000000000000e+00
2.412000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.504027651749813455e-01,1.044087828518238004e+00,-5.936850633432566582e-01,0.000000000000000000e+00
2.416000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.542666494916488551e-01,1.048443386605071082e+00,-5.941767371134222264e-01,0.000000000000000000e+00
2.419999999999999929e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.581984237919908276e-01,1.052787601489699076e+00,-5.945891776977082488e-01,0.000000000000000000e+00
2.424000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.621982105176651867e-01,1.057113520314097777e+00,-5.949153097964325898e-01,0.000000000000000000e+00
2.428000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.662660051131983785e-01,1.061413658903381796e+00,-5.951476537901834174e-01,0.000000000000000000e+00
2.432000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.704016764043132959e-01,1.065680001988162928e+00,-5.952783255838496324e-01,0.000000000000000000e+00
2.435999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.746049690422539102e-01,1.069904008592479139e+00,-5.952990395502252285e-01,0.000000000000000000e+00
2.440000000000000213e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.788755081864805030e-01,1.074076622981687379e+00,-5.952011147952068759e-01,0.000000000000000000e+00
2.444000000000000128e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.832128065566434483e-01,1.078188291465578041e+00,-5.949754849089345932e-01,0.000000000000000000e+00
2.448000000000000043e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.876162739229181753e-01,1.082228985208335326e+00,-5.946127112854171504e-01,0.000000000000000000e+00
2.451999999999999957e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.920852290156494391e-01,1.086188228997178706e+00,-5.941029999815292673e-01,0.000000000000000000e+00
2.456000000000000227e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.966189137133893983e-01,1.090055135651310847e+00,-5.934362219379214487e-01,0.000000000000000000e+00
2.460000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.012165092036148240e-01,1.093818445394921124e+00,-5.926019361913062999e-01,0.000000000000000000e+00
2.464000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.058771535911483763e-01,1.097466569051263940e+00,-5.915894154601155641e-01,0.000000000000000000e+00
2.467999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.105999601414860090e-01,1.100987633313919023e+00,-5.903876731724330140e-01,0.000000000000000000e+00
2.471999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.153840349723998182e-01,1.104369525585420675e+00,-5.889854906130208567e-01,0.000000000000000000e+00
2.476000000000000156e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.202284925260444171e-01,1.107599934905678651e+00,-5.873714423796342343e-01,0.000000000000000000e+00
2.480000000000000071e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.251324665393580782e-01,1.110666384278764518e+00,-5.855339177394064398e-01,0.000000000000000000e+00
2.483999999999999986e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.300951134512275065e-01,1.113556248193833254e+00,-5.834611347426057470e-01,0.000000000000000000e+00
2.487999999999999901e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.351156042025119186e-01,1.116256747261346494e+00,-5.811411430588345750e-01,0.000000000000000000e+00
2.492000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.401930991534235060e-01,1.118754909574335210e+00,-5.785618104209117041e-01,0.000000000000000000e+00
2.496000000000000085e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.453266993064163071e-01,1.121037485567254244e+00,-5.757107862608379367e-01,0.000000000000000000e+00
2.500000000000000000e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.505153651146083016e-01,1.123090799675752427e+00,-5.725754345611441254e-01,0.000000000000000000e+00
2.503999999999999915e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.557577917950278223e-01,1.124900517872467809e+00,-5.691427260774399866e-01,0.000000000000000000e+00
2.508000000000000185e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.610522271545005379e-01,1.126451305013352666e+00,-5.653990778588521282e-01,0.000000000000000000e+00
2.512000000000000099e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.663962143537006888e-01,1.127726339688369883e+00,-5.613301253346691944e-01,0.000000000000000000e+00
2.516000000000000014e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.717862376330447027e-01,1.128706646695837978e+00,-5.569204090627932757e-01,0.000000000000000000e+00
2.519999999999999929e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.772172436150058150e-01,1.129370198052029650e+00,-5.521529544370238352e-01,0.000000000000000000e+00
2.524000000000000199e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.826820041392339888e-01,1.129690722212985943e+00,-5.470087180737519539e-01,0.000000000000000000e+00
2.528000000000000114e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.881702783593439898e-01,1.129636147387203193e+00,-5.414658690278592035e-01,0.000000000000000000e+00
2.532000000000000028e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.936677215974759392e-01,1.129166587700145996e+00,-5.354988661026700569e-01,0.000000000000000000e+00
2.535999999999999943e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.991544756030260377e-01,1.128231759435022408e+00,-5.290772838319963700e-01,0.000000000000000000e+00
2.540000000000000213e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.046033585121437515e-01,1.126767686974262883e+00,-5.221643284621191317e-01,0.000000000000000000e+00
2.544000000000000128e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.099775516436329870e-01,1.124692521881033525e+00,-5.147149702374005376e-01,0.000000000000000000e+00
2.548000000000000043e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.152276522973121331e-01,1.121901249840957959e+00,-5.066735975436458261e-01,0.000000000000000000e+00
2.551999999999999957e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.202879238223308889e-01,1.118258992626686155e+00,-4.979710688043552658e-01,0.000000000000000000e+00
2.556000000000000227e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.250715213953468297e-01,1.113592515591368626e+00,-4.885209941960218516e-01,0.000000000000000000e+00
2.560000000000000142e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.294643959626516905e-01,1.107679408392282738e+00,-4.782150124296310478e-01,0.000000000000000000e+00
2.564000000000000057e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.333174657075886227e-01,1.100234188679811265e+00,-4.669167229722226975e-01,0.000000000000000000e+00
2.567999999999999972e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.364364697668556392e-01,1.090890234573359985e+00,-4.544537648065042901e-01,0.000000000000000000e+00
2.571999999999999886e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.385686382908632996e-01,1.079175889937046717e+00,-4.406072516461834176e-01,0.000000000000000000e+00
2.576000000000000156e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.393848419801548832e-01,1.064482133460818103e+00,-4.250972914806632752e-01,0.000000000000000000e+00
2.580000000000000071e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.384550549006584585e-01,1.046017515703871581e+00,-4.075624608032131224e-01,0.000000000000000000e+00
2.583999999999999986e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.352134225011785151e-01,1.022742930418064411e+00,-3.875295079168858958e-01,0.000000000000000000e+00
2.587999999999999901e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.289061741263035632e-01,9.932725905052812720e-01,-3.643664163789777644e-01,0.000000000000000000e+00
2.592000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.185091044051418407e-01,9.557144103802774904e-01,-3.372053059751357051e-01,0.000000000000000000e+00
2.596000000000000085e+01,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151431739e-01,-3.048061897980743895e-01,0.000000000000000000e+00
2.600000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
